acc,stanford.acc,ID
GQ208595,GQ208595,NA
GQ208596,GQ208596,NA
GQ208597,GQ208597,NA
GQ210280,GQ210280,NA
GQ210281,GQ210281,NA
GQ210282,GQ210282,NA
GQ210287,GQ210287,NA
GQ210288,GQ210288,NA
GQ210291,GQ210291,NA
GQ210292,GQ210292,NA
GQ210293,GQ210293,NA
GQ210294,GQ210294,NA
GQ210295,GQ210295,NA
GQ210296,GQ210296,NA
GQ210297,GQ210297,NA
GQ210298,GQ210298,NA
GQ210299,GQ210299,NA
GQ210300,GQ210300,NA
GQ210301,GQ210301,NA
GQ210302,GQ210302,NA
GQ210303,GQ210303,NA
GQ210304,GQ210304,NA
GQ210305,GQ210305,NA
GQ210306,GQ210306,NA
GQ210307,GQ210307,NA
GQ210308,GQ210308,NA
GQ210309,GQ210309,NA
GQ210310,GQ210310,NA
GQ210311,GQ210311,NA
GQ210312,GQ210312,NA
GQ210313,GQ210313,NA
GQ210314,GQ210314,NA
GQ210315,GQ210315,NA
GQ210316,GQ210316,NA
GQ210317,GQ210317,NA
GQ210318,GQ210318,NA
GQ210319,GQ210319,NA
GQ210320,GQ210320,NA
GQ210321,GQ210321,NA
GQ210322,GQ210322,NA
GQ210323,GQ210323,NA
GQ210324,GQ210324,NA
GQ210325,GQ210325,NA
GQ210326,GQ210326,NA
GQ210330,GQ210330,NA
GQ210331,GQ210331,NA
GQ210334,GQ210334,NA
GQ210335,GQ210335,NA
GQ210336,GQ210336,NA
GQ210337,GQ210337,NA
GQ210338,GQ210338,NA
GQ210339,GQ210339,NA
GQ210340,GQ210340,NA
GQ210341,GQ210341,NA
GQ210342,GQ210342,NA
GQ210344,GQ210344,NA
GQ210345,GQ210345,NA
GQ210346,GQ210346,NA
GQ210347,GQ210347,NA
GQ210348,GQ210348,NA
GQ210349,GQ210349,NA
GQ210350,GQ210350,NA
GQ210351,GQ210351,NA
GQ210352,GQ210352,NA
GQ210353,GQ210353,NA
GQ210354,GQ210354,NA
GQ210355,GQ210355,NA
GQ210356,GQ210356,NA
GQ210357,GQ210357,NA
GQ210358,GQ210358,NA
GQ210359,GQ210359,NA
GQ210360,GQ210360,NA
GQ210361,GQ210361,NA
GQ210362,GQ210362,NA
GQ210363,GQ210363,NA
GQ210364,GQ210364,NA
GQ210365,GQ210365,NA
GQ210366,GQ210366,NA
GQ210367,GQ210367,NA
GQ210368,GQ210368,NA
GQ210369,GQ210369,NA
GQ210370,GQ210370,NA
GQ210371,GQ210371,NA
GQ210372,GQ210372,NA
GQ210373,GQ210373,NA
GQ210374,GQ210374,NA
GQ210375,GQ210375,NA
GQ210376,GQ210376,NA
GQ210377,GQ210377,NA
GQ210378,GQ210378,NA
GQ210379,GQ210379,NA
GQ210381,GQ210381,NA
GQ210382,GQ210382,NA
GQ210383,GQ210383,NA
GQ210384,GQ210384,NA
GQ210385,GQ210385,NA
GQ210386,GQ210386,NA
GQ210387,GQ210387,NA
GQ210388,GQ210388,NA
GQ210389,GQ210389,NA
GQ210390,GQ210390,NA
GQ210391,GQ210391,NA
GQ210392,GQ210392,NA
GQ210393,GQ210393,NA
GQ210394,GQ210394,NA
GQ210395,GQ210395,NA
GQ210396,GQ210396,NA
GQ210397,GQ210397,NA
GQ210398,GQ210398,NA
GQ210399,GQ210399,NA
GQ210400,GQ210400,NA
GQ210401,GQ210401,NA
GQ210402,GQ210402,NA
GQ210403,GQ210403,NA
GQ210404,GQ210404,NA
GQ210405,GQ210405,NA
GQ210406,GQ210406,NA
GQ210407,GQ210407,NA
GQ210408,GQ210408,NA
GQ210409,GQ210409,NA
GQ210410,GQ210410,NA
GQ210411,GQ210411,NA
GQ210412,GQ210412,NA
GQ210413,GQ210413,NA
GQ210414,GQ210414,NA
GQ210415,GQ210415,NA
GQ210416,GQ210416,NA
GQ210417,GQ210417,NA
GQ210418,GQ210418,NA
GQ210419,GQ210419,NA
GQ210420,GQ210420,NA
GQ210421,GQ210421,NA
GQ210422,GQ210422,NA
GQ210423,GQ210423,NA
GQ210424,GQ210424,NA
GQ210425,GQ210425,NA
GQ210426,GQ210426,NA
GQ210427,GQ210427,NA
GQ210428,GQ210428,NA
GQ210429,GQ210429,NA
GQ210430,GQ210430,NA
GQ210431,GQ210431,NA
GQ210432,GQ210432,NA
GQ210433,GQ210433,NA
GQ210434,GQ210434,NA
GQ210435,GQ210435,NA
GQ210436,GQ210436,NA
GQ210437,GQ210437,NA
GQ210438,GQ210438,NA
GQ210439,GQ210439,NA
GQ210440,GQ210440,NA
GQ210441,GQ210441,NA
GQ210442,GQ210442,NA
GQ210443,GQ210443,NA
GQ210444,GQ210444,NA
GQ210445,GQ210445,NA
GQ210446,GQ210446,NA
GQ210447,GQ210447,NA
GQ210448,GQ210448,NA
GQ210449,GQ210449,NA
GQ210450,GQ210450,NA
GQ210451,GQ210451,NA
GQ210452,GQ210452,NA
GQ210453,GQ210453,NA
GQ210454,GQ210454,NA
GQ210455,GQ210455,NA
GQ210456,GQ210456,NA
GQ210457,GQ210457,NA
GQ210458,GQ210458,NA
GQ210459,GQ210459,NA
GQ210460,GQ210460,NA
GQ210461,GQ210461,NA
GQ210462,GQ210462,NA
GQ210463,GQ210463,NA
GQ210464,GQ210464,NA
GQ210465,GQ210465,NA
GQ210466,GQ210466,NA
GQ210467,GQ210467,NA
GQ210468,GQ210468,NA
GQ210469,GQ210469,NA
GQ210470,GQ210470,NA
GQ210471,GQ210471,NA
GQ210472,GQ210472,NA
GQ210473,GQ210473,NA
GQ210474,GQ210474,NA
GQ210475,GQ210475,NA
GQ210476,GQ210476,NA
GQ210477,GQ210477,NA
GQ210478,GQ210478,NA
GQ210479,GQ210479,NA
GQ210480,GQ210480,NA
GQ210481,GQ210481,NA
GQ210482,GQ210482,NA
GQ210483,GQ210483,NA
GQ210484,GQ210484,NA
GQ210485,GQ210485,NA
GQ210486,GQ210486,NA
GQ210487,GQ210487,NA
GQ210488,GQ210488,NA
GQ210489,GQ210489,NA
GQ210490,GQ210490,NA
GQ210491,GQ210491,NA
GQ210492,GQ210492,NA
GQ210493,GQ210493,NA
GQ210494,GQ210494,NA
GQ210495,GQ210495,NA
GQ210496,GQ210496,NA
GQ210499,GQ210499,NA
GQ210500,GQ210500,NA
GQ210501,GQ210501,NA
GQ210502,GQ210502,NA
GQ210503,GQ210503,NA
GQ210504,GQ210504,NA
GQ210505,GQ210505,NA
GQ210506,GQ210506,NA
GQ210507,GQ210507,NA
GQ210508,GQ210508,NA
GQ210509,GQ210509,NA
GQ210510,GQ210510,NA
GQ210511,GQ210511,NA
GQ210512,GQ210512,NA
GQ210513,GQ210513,NA
GQ210514,GQ210514,NA
GQ210515,GQ210515,NA
GQ210516,GQ210516,NA
GQ210517,GQ210517,NA
GQ210518,GQ210518,NA
GQ210519,GQ210519,NA
GQ210520,GQ210520,NA
GQ210521,GQ210521,NA
GQ210522,GQ210522,NA
GQ210523,GQ210523,NA
GQ210524,GQ210524,NA
GQ210525,GQ210525,NA
GQ210526,GQ210526,NA
GQ210527,GQ210527,NA
GQ210528,GQ210528,NA
GQ210529,GQ210529,NA
GQ210530,GQ210530,NA
GQ210531,GQ210531,NA
GQ210532,GQ210532,NA
GQ210533,GQ210533,NA
GQ210534,GQ210534,NA
GQ210535,GQ210535,NA
GQ210536,GQ210536,NA
GQ210537,GQ210537,NA
GQ210538,GQ210538,NA
GQ210539,GQ210539,NA
GQ210540,GQ210540,NA
GQ210541,GQ210541,NA
GQ210542,GQ210542,NA
GQ210543,GQ210543,NA
GQ210544,GQ210544,NA
GQ210545,GQ210545,NA
GQ210546,GQ210546,NA
GQ210547,GQ210547,NA
GQ210548,GQ210548,NA
GQ210549,GQ210549,NA
GQ210550,GQ210550,NA
GQ210551,GQ210551,NA
GQ210552,GQ210552,NA
GQ210553,GQ210553,NA
GQ210554,GQ210554,NA
GQ210555,GQ210555,NA
GQ210556,GQ210556,NA
GQ210557,GQ210557,NA
GQ210558,GQ210558,NA
GQ210559,GQ210559,NA
GQ210560,GQ210560,NA
GQ210561,GQ210561,NA
GQ210562,GQ210562,NA
GQ210565,GQ210565,NA
GQ210568,GQ210568,NA
GQ210569,GQ210569,NA
GQ210570,GQ210570,NA
GQ210571,GQ210571,NA
GQ210574,GQ210574,NA
GQ210575,GQ210575,NA
GQ210576,GQ210576,NA
GQ210577,GQ210577,NA
GQ210578,GQ210578,NA
GQ210579,GQ210579,NA
GQ210580,GQ210580,NA
GQ210581,GQ210581,NA
GQ210582,GQ210582,NA
GQ210583,GQ210583,NA
GQ210584,GQ210584,NA
GQ210585,GQ210585,NA
GQ210586,GQ210586,NA
GQ210587,GQ210587,NA
GQ210588,GQ210588,NA
GQ210589,GQ210589,NA
GQ210590,GQ210590,NA
GQ210591,GQ210591,NA
GQ210592,GQ210592,NA
GQ210595,GQ210595,NA
GQ210596,GQ210596,NA
GQ210597,GQ210597,NA
GQ210598,GQ210598,NA
GQ210599,GQ210599,NA
GQ210600,GQ210600,NA
GQ210601,GQ210601,NA
GQ210602,GQ210602,NA
GQ210603,GQ210603,NA
GQ210604,GQ210604,NA
GQ210605,GQ210605,NA
GQ210606,GQ210606,NA
GQ210607,GQ210607,NA
GQ210608,GQ210608,NA
GQ210609,GQ210609,NA
GQ210610,GQ210610,NA
GQ210611,GQ210611,NA
GQ210612,GQ210612,NA
GQ210613,GQ210613,NA
GQ210614,GQ210614,NA
GQ210615,GQ210615,NA
GQ210616,GQ210616,NA
GQ210617,GQ210617,NA
GQ210618,GQ210618,NA
GQ210619,GQ210619,NA
GQ210620,GQ210620,NA
GQ210621,GQ210621,NA
GQ210622,GQ210622,NA
GQ210623,GQ210623,NA
GQ210624,GQ210624,NA
GQ210625,GQ210625,NA
GQ210626,GQ210626,NA
GQ210629,GQ210629,NA
GQ210630,GQ210630,NA
GQ210631,GQ210631,NA
GQ210632,GQ210632,NA
GQ210633,GQ210633,NA
GQ210634,GQ210634,NA
GQ210635,GQ210635,NA
GQ210636,GQ210636,NA
GQ210637,GQ210637,NA
GQ210640,GQ210640,NA
GQ210641,GQ210641,NA
GQ210642,GQ210642,NA
GQ210643,GQ210643,NA
GQ210644,GQ210644,NA
GQ210645,GQ210645,NA
GQ210648,GQ210648,NA
GQ210649,GQ210649,NA
GQ210650,GQ210650,NA
GQ210651,GQ210651,NA
GQ210653,GQ210653,NA
GQ210654,GQ210654,NA
GQ210655,GQ210655,NA
GQ210656,GQ210656,NA
GQ210657,GQ210657,NA
GQ210658,GQ210658,NA
GQ210659,GQ210659,NA
GQ210662,GQ210662,NA
GQ210663,GQ210663,NA
GQ210664,GQ210664,NA
GQ210665,GQ210665,NA
GQ210666,GQ210666,NA
GQ210667,GQ210667,NA
GQ210668,GQ210668,NA
GQ210669,GQ210669,NA
GQ210670,GQ210670,NA
GQ210671,GQ210671,NA
GQ210672,GQ210672,NA
GQ210673,GQ210673,NA
GQ210674,GQ210674,NA
GQ210675,GQ210675,NA
GQ210676,GQ210676,NA
GQ210677,GQ210677,NA
GQ210678,GQ210678,NA
GQ210679,GQ210679,NA
GQ210682,GQ210682,NA
GQ210683,GQ210683,NA
GQ210685,GQ210685,NA
GQ210686,GQ210686,NA
GQ210687,GQ210687,NA
GQ210688,GQ210688,NA
GQ210693,GQ210693,NA
GQ210694,GQ210694,NA
GQ210695,GQ210695,NA
GQ210696,GQ210696,NA
GQ210697,GQ210697,NA
GQ210698,GQ210698,NA
GQ210701,GQ210701,NA
GQ210702,GQ210702,NA
GQ210705,GQ210705,NA
GQ210706,GQ210706,NA
GQ210707,GQ210707,NA
GQ210708,GQ210708,NA
GQ210709,GQ210709,NA
GQ210710,GQ210710,NA
GQ210711,GQ210711,NA
GQ210712,GQ210712,NA
GQ210713,GQ210713,NA
GQ210716,GQ210716,NA
GQ210717,GQ210717,NA
GQ210718,GQ210718,NA
GQ210719,GQ210719,NA
GQ210720,GQ210720,NA
GQ210721,GQ210721,NA
GQ210722,GQ210722,NA
GQ210723,GQ210723,NA
GQ210724,GQ210724,NA
GQ210725,GQ210725,NA
GQ210726,GQ210726,NA
GQ210727,GQ210727,NA
GQ210728,GQ210728,NA
GQ210729,GQ210729,NA
GQ210730,GQ210730,NA
GQ210731,GQ210731,NA
GQ210732,GQ210732,NA
GQ210733,GQ210733,NA
GQ210734,GQ210734,NA
GQ210735,GQ210735,NA
GQ210736,GQ210736,NA
GQ210737,GQ210737,NA
GQ210738,GQ210738,NA
GQ210739,GQ210739,NA
GQ210740,GQ210740,NA
GQ210741,GQ210741,NA
GQ210742,GQ210742,NA
GQ210743,GQ210743,NA
GQ210744,GQ210744,NA
GQ210745,GQ210745,NA
GQ210746,GQ210746,NA
GQ210747,GQ210747,NA
GQ210748,GQ210748,NA
GQ210749,GQ210749,NA
GQ210750,GQ210750,NA
GQ210751,GQ210751,NA
GQ210752,GQ210752,NA
GQ210753,GQ210753,NA
GQ210754,GQ210754,NA
GQ210755,GQ210755,NA
GQ210756,GQ210756,NA
GQ210757,GQ210757,NA
GQ210758,GQ210758,NA
GQ210759,GQ210759,NA
GQ210760,GQ210760,NA
GQ210761,GQ210761,NA
GQ210762,GQ210762,NA
GQ210763,GQ210763,NA
GQ210764,GQ210764,NA
GQ210765,GQ210765,NA
GQ210766,GQ210766,NA
GQ210767,GQ210767,NA
GQ210768,GQ210768,NA
GQ210769,GQ210769,NA
GQ210770,GQ210770,NA
GQ210771,GQ210771,NA
GQ210772,GQ210772,NA
GQ210773,GQ210773,NA
GQ210774,GQ210774,NA
GQ210775,GQ210775,NA
GQ210776,GQ210776,NA
GQ210777,GQ210777,NA
GQ210778,GQ210778,NA
GQ210779,GQ210779,NA
GQ210780,GQ210780,NA
GQ210781,GQ210781,NA
GQ210782,GQ210782,NA
GQ210783,GQ210783,NA
GQ210784,GQ210784,NA
GQ210785,GQ210785,NA
GQ210786,GQ210786,NA
GQ210787,GQ210787,NA
GQ210788,GQ210788,NA
GQ210789,GQ210789,NA
GQ210790,GQ210790,NA
GQ210791,GQ210791,NA
GQ210792,GQ210792,NA
GQ210793,GQ210793,NA
GQ210794,GQ210794,NA
GQ210795,GQ210795,NA
GQ210796,GQ210796,NA
GQ210797,GQ210797,NA
GQ210798,GQ210798,NA
GQ210799,GQ210799,NA
GQ210800,GQ210800,NA
GQ210801,GQ210801,NA
GQ210802,GQ210802,NA
GQ210803,GQ210803,NA
GQ210804,GQ210804,NA
GQ210805,GQ210805,NA
GQ210806,GQ210806,NA
GQ210807,GQ210807,NA
GQ210808,GQ210808,NA
GQ210809,GQ210809,NA
GQ210810,GQ210810,NA
GQ210811,GQ210811,NA
GQ210812,GQ210812,NA
GQ210813,GQ210813,NA
GQ210814,GQ210814,NA
GQ210815,GQ210815,NA
GQ210816,GQ210816,NA
GQ210817,GQ210817,NA
GQ210818,GQ210818,NA
GQ210819,GQ210819,NA
GQ210820,GQ210820,NA
GQ210821,GQ210821,NA
GQ210822,GQ210822,NA
GQ210823,GQ210823,NA
GQ210824,GQ210824,NA
GQ210825,GQ210825,NA
GQ210826,GQ210826,NA
GQ210827,GQ210827,NA
GQ210828,GQ210828,NA
GQ210829,GQ210829,NA
GQ210830,GQ210830,NA
GQ210831,GQ210831,NA
GQ210832,GQ210832,NA
GQ210833,GQ210833,NA
GQ210834,GQ210834,NA
GQ210835,GQ210835,NA
GQ210836,GQ210836,NA
GQ210839,GQ210839,NA
GQ210840,GQ210840,NA
GQ210841,GQ210841,NA
GQ210842,GQ210842,NA
GQ210843,GQ210843,NA
GQ210844,GQ210844,NA
GQ210845,GQ210845,NA
GQ210846,GQ210846,NA
GQ210847,GQ210847,NA
GQ210848,GQ210848,NA
GQ210849,GQ210849,NA
GQ210850,GQ210850,NA
GQ210851,GQ210851,NA
GQ210852,GQ210852,NA
GQ210853,GQ210853,NA
GQ210854,GQ210854,NA
GQ210855,GQ210855,NA
GQ210856,GQ210856,NA
GQ210857,GQ210857,NA
GQ210858,GQ210858,NA
GQ210859,GQ210859,NA
GQ210860,GQ210860,NA
GQ210861,GQ210861,NA
GQ210862,GQ210862,NA
GQ210863,GQ210863,NA
GQ210864,GQ210864,NA
GQ210865,GQ210865,NA
GQ210866,GQ210866,NA
GQ210867,GQ210867,NA
GQ210868,GQ210868,NA
GQ210869,GQ210869,NA
GQ210870,GQ210870,NA
GQ210871,GQ210871,NA
GQ210872,GQ210872,NA
GQ210873,GQ210873,NA
GQ210874,GQ210874,NA
GQ210875,GQ210875,NA
GQ210876,GQ210876,NA
GQ210877,GQ210877,NA
GQ210878,GQ210878,NA
GQ210879,GQ210879,NA
GQ210880,GQ210880,NA
GQ210881,GQ210881,NA
GQ210882,GQ210882,NA
GQ210883,GQ210883,NA
GQ210884,GQ210884,NA
GQ210885,GQ210885,NA
GQ210886,GQ210886,NA
GQ210887,GQ210887,NA
GQ210888,GQ210888,NA
GQ210889,GQ210889,NA
GQ210890,GQ210890,NA
GQ210891,GQ210891,NA
GQ210892,GQ210892,NA
GQ210893,GQ210893,NA
GQ210894,GQ210894,NA
GQ210895,GQ210895,NA
GQ210896,GQ210896,NA
GQ210897,GQ210897,NA
GQ210898,GQ210898,NA
GQ210899,GQ210899,NA
GQ210900,GQ210900,NA
GQ210901,GQ210901,NA
GQ210902,GQ210902,NA
GQ210903,GQ210903,NA
GQ210904,GQ210904,NA
GQ210905,GQ210905,NA
GQ210906,GQ210906,NA
GQ210907,GQ210907,NA
GQ210908,GQ210908,NA
GQ210909,GQ210909,NA
GQ210910,GQ210910,NA
GQ210911,GQ210911,NA
GQ210912,GQ210912,NA
GQ210913,GQ210913,NA
GQ210914,GQ210914,NA
GQ210915,GQ210915,NA
GQ210916,GQ210916,NA
GQ210917,GQ210917,NA
GQ210918,GQ210918,NA
GQ210919,GQ210919,NA
GQ210920,GQ210920,NA
GQ210921,GQ210921,NA
GQ210922,GQ210922,NA
GQ210923,GQ210923,NA
GQ210924,GQ210924,NA
GQ210925,GQ210925,NA
GQ210926,GQ210926,NA
GQ210927,GQ210927,NA
GQ210928,GQ210928,NA
GQ210929,GQ210929,NA
GQ210930,GQ210930,NA
GQ210931,GQ210931,NA
GQ210932,GQ210932,NA
GQ210933,GQ210933,NA
GQ210934,GQ210934,NA
GQ210935,GQ210935,NA
GQ210936,GQ210936,NA
GQ210937,GQ210937,NA
GQ210938,GQ210938,NA
GQ210939,GQ210939,NA
GQ210940,GQ210940,NA
GQ210941,GQ210941,NA
GQ210942,GQ210942,NA
GQ210943,GQ210943,NA
GQ210944,GQ210944,NA
GQ210945,GQ210945,NA
GQ210946,GQ210946,NA
GQ210947,GQ210947,NA
GQ210948,GQ210948,NA
GQ210949,GQ210949,NA
GQ210950,GQ210950,NA
GQ210951,GQ210951,NA
GQ210952,GQ210952,NA
GQ210953,GQ210953,NA
GQ210954,GQ210954,NA
GQ210955,GQ210955,NA
GQ210956,GQ210956,NA
GQ210957,GQ210957,NA
GQ210958,GQ210958,NA
GQ210959,GQ210959,NA
GQ210960,GQ210960,NA
GQ210961,GQ210961,NA
GQ210962,GQ210962,NA
GQ210963,GQ210963,NA
GQ210964,GQ210964,NA
GQ210965,GQ210965,NA
GQ210966,GQ210966,NA
GQ210967,GQ210967,NA
GQ210968,GQ210968,NA
GQ210969,GQ210969,NA
GQ210970,GQ210970,NA
GQ210971,GQ210971,NA
GQ210972,GQ210972,NA
GQ210973,GQ210973,NA
GQ210974,GQ210974,NA
GQ210975,GQ210975,NA
GQ210976,GQ210976,NA
GQ210977,GQ210977,NA
GQ210978,GQ210978,NA
GQ210979,GQ210979,NA
GQ210980,GQ210980,NA
GQ210981,GQ210981,NA
GQ210982,GQ210982,NA
GQ210983,GQ210983,NA
GQ210984,GQ210984,NA
GQ210985,GQ210985,NA
GQ210986,GQ210986,NA
GQ210987,GQ210987,NA
GQ210988,GQ210988,NA
GQ210989,GQ210989,NA
GQ210990,GQ210990,NA
GQ210991,GQ210991,NA
GQ210992,GQ210992,NA
GQ210993,GQ210993,NA
GQ210994,GQ210994,NA
GQ210995,GQ210995,NA
GQ210996,GQ210996,NA
GQ210997,GQ210997,NA
GQ210998,GQ210998,NA
GQ210999,GQ210999,NA
GQ211000,GQ211000,NA
GQ211001,GQ211001,NA
GQ211002,GQ211002,NA
GQ211003,GQ211003,NA
GQ211004,GQ211004,NA
GQ211005,GQ211005,NA
GQ211006,GQ211006,NA
GQ211007,GQ211007,NA
GQ211008,GQ211008,NA
GQ211009,GQ211009,NA
GQ211010,GQ211010,NA
GQ211011,GQ211011,NA
GQ211012,GQ211012,NA
GQ211013,GQ211013,NA
GQ211014,GQ211014,NA
GQ211015,GQ211015,NA
GQ211016,GQ211016,NA
GQ211017,GQ211017,NA
GQ211018,GQ211018,NA
GQ211019,GQ211019,NA
GQ211020,GQ211020,NA
GQ211021,GQ211021,NA
GQ211022,GQ211022,NA
GQ211023,GQ211023,NA
GQ211024,GQ211024,NA
GQ211025,GQ211025,NA
GQ211026,GQ211026,NA
GQ211027,GQ211027,NA
GQ211028,GQ211028,NA
GQ211029,GQ211029,NA
GQ211030,GQ211030,NA
GQ211031,GQ211031,NA
GQ211032,GQ211032,NA
GQ211033,GQ211033,NA
GQ211034,GQ211034,NA
GQ211035,GQ211035,NA
GQ211036,GQ211036,NA
GQ211037,GQ211037,NA
GQ211038,GQ211038,NA
GQ211039,GQ211039,NA
GQ211040,GQ211040,NA
GQ211041,GQ211041,NA
GQ211042,GQ211042,NA
GQ211043,GQ211043,NA
GQ211044,GQ211044,NA
GQ211045,GQ211045,NA
GQ211046,GQ211046,NA
GQ211047,GQ211047,NA
GQ211048,GQ211048,NA
GQ211049,GQ211049,NA
GQ211050,GQ211050,NA
GQ211051,GQ211051,NA
GQ211052,GQ211052,NA
GQ211053,GQ211053,NA
GQ211054,GQ211054,NA
GQ211055,GQ211055,NA
GQ211056,GQ211056,NA
GQ211057,GQ211057,NA
GQ211058,GQ211058,NA
GQ211059,GQ211059,NA
GQ211060,GQ211060,NA
GQ211061,GQ211061,NA
GQ211062,GQ211062,NA
GQ211063,GQ211063,NA
GQ211064,GQ211064,NA
GQ211065,GQ211065,NA
GQ211066,GQ211066,NA
GQ211067,GQ211067,NA
GQ211068,GQ211068,NA
GQ211069,GQ211069,NA
GQ211070,GQ211070,NA
GQ211071,GQ211071,NA
GQ211072,GQ211072,NA
GQ211073,GQ211073,NA
GQ211074,GQ211074,NA
GQ211075,GQ211075,NA
GQ211076,GQ211076,NA
GQ211077,GQ211077,NA
GQ211078,GQ211078,NA
GQ211079,GQ211079,NA
GQ211080,GQ211080,NA
GQ211081,GQ211081,NA
GQ211082,GQ211082,NA
GQ211083,GQ211083,NA
GQ211084,GQ211084,NA
GQ211085,GQ211085,NA
GQ211086,GQ211086,NA
GQ211087,GQ211087,NA
GQ211088,GQ211088,NA
GQ211089,GQ211089,NA
GQ211090,GQ211090,NA
GQ211091,GQ211091,NA
GQ211092,GQ211092,NA
GQ211093,GQ211093,NA
GQ211094,GQ211094,NA
GQ211095,GQ211095,NA
GQ211096,GQ211096,NA
GQ211097,GQ211097,NA
GQ211098,GQ211098,NA
GQ211099,GQ211099,NA
GQ211100,GQ211100,NA
GQ211101,GQ211101,NA
GQ211102,GQ211102,NA
GQ211103,GQ211103,NA
GQ211104,GQ211104,NA
GQ211105,GQ211105,NA
GQ211106,GQ211106,NA
GQ211107,GQ211107,NA
GQ211108,GQ211108,NA
GQ211109,GQ211109,NA
GQ211114,GQ211114,NA
GQ211115,GQ211115,NA
GQ211116,GQ211116,NA
GQ211117,GQ211117,NA
GQ211118,GQ211118,NA
GQ211119,GQ211119,NA
GQ211120,GQ211120,NA
GQ211121,GQ211121,NA
GQ211122,GQ211122,NA
GQ211123,GQ211123,NA
GQ211126,GQ211126,NA
GQ211127,GQ211127,NA
GQ211128,GQ211128,NA
GQ211129,GQ211129,NA
GQ211130,GQ211130,NA
GQ211131,GQ211131,NA
GQ211132,GQ211132,NA
GQ211133,GQ211133,NA
GQ211134,GQ211134,NA
GQ211135,GQ211135,NA
GQ211136,GQ211136,NA
GQ211137,GQ211137,NA
GQ211138,GQ211138,NA
GQ211139,GQ211139,NA
GQ211140,GQ211140,NA
GQ211141,GQ211141,NA
GQ211142,GQ211142,NA
GQ211143,GQ211143,NA
GQ211144,GQ211144,NA
GQ211145,GQ211145,NA
GQ211146,GQ211146,NA
GQ211147,GQ211147,NA
GQ211148,GQ211148,NA
GQ211149,GQ211149,NA
GQ211150,GQ211150,NA
GQ211151,GQ211151,NA
GQ211152,GQ211152,NA
GQ211153,GQ211153,NA
GQ211154,GQ211154,NA
GQ211155,GQ211155,NA
GQ211156,GQ211156,NA
GQ211157,GQ211157,NA
GQ211158,GQ211158,NA
GQ211159,GQ211159,NA
GQ211160,GQ211160,NA
GQ211161,GQ211161,NA
GQ211162,GQ211162,NA
GQ211163,GQ211163,NA
GQ211164,GQ211164,NA
GQ211165,GQ211165,NA
GQ211168,GQ211168,NA
GQ211169,GQ211169,NA
GQ211170,GQ211170,NA
GQ211171,GQ211171,NA
GQ211174,GQ211174,NA
GQ211175,GQ211175,NA
GQ211176,GQ211176,NA
GQ211177,GQ211177,NA
GQ211178,GQ211178,NA
GQ211179,GQ211179,NA
GQ211180,GQ211180,NA
GQ211181,GQ211181,NA
GQ211182,GQ211182,NA
GQ211183,GQ211183,NA
GQ211184,GQ211184,NA
GQ211185,GQ211185,NA
GQ211186,GQ211186,NA
GQ211187,GQ211187,NA
GQ211188,GQ211188,NA
GQ211189,GQ211189,NA
GQ211190,GQ211190,NA
GQ211191,GQ211191,NA
GQ211192,GQ211192,NA
GQ211193,GQ211193,NA
GQ211194,GQ211194,NA
GQ211195,GQ211195,NA
GQ211196,GQ211196,NA
GQ211197,GQ211197,NA
GQ211198,GQ211198,NA
GQ211199,GQ211199,NA
GQ211202,GQ211202,NA
GQ211203,GQ211203,NA
GQ211204,GQ211204,NA
GQ211205,GQ211205,NA
GQ211206,GQ211206,NA
GQ211207,GQ211207,NA
GQ211208,GQ211208,NA
GQ211209,GQ211209,NA
GQ211210,GQ211210,NA
GQ211211,GQ211211,NA
GQ211212,GQ211212,NA
GQ211213,GQ211213,NA
GQ211214,GQ211214,NA
GQ211215,GQ211215,NA
GQ211216,GQ211216,NA
GQ211217,GQ211217,NA
GQ211218,GQ211218,NA
GQ211219,GQ211219,NA
GQ211220,GQ211220,NA
GQ211221,GQ211221,NA
GQ211222,GQ211222,NA
GQ211223,GQ211223,NA
GQ211224,GQ211224,NA
GQ211225,GQ211225,NA
GQ211226,GQ211226,NA
GQ211227,GQ211227,NA
GQ211228,GQ211228,NA
GQ211229,GQ211229,NA
GQ211230,GQ211230,NA
GQ211231,GQ211231,NA
GQ211232,GQ211232,NA
GQ211233,GQ211233,NA
GQ211234,GQ211234,NA
GQ211235,GQ211235,NA
GQ211236,GQ211236,NA
GQ211237,GQ211237,NA
GQ211238,GQ211238,NA
GQ211239,GQ211239,NA
GQ211240,GQ211240,NA
GQ211241,GQ211241,NA
GQ211242,GQ211242,NA
GQ211243,GQ211243,NA
GQ211244,GQ211244,NA
GQ211245,GQ211245,NA
GQ211246,GQ211246,NA
GQ211247,GQ211247,NA
GQ211248,GQ211248,NA
GQ211249,GQ211249,NA
GQ211250,GQ211250,NA
GQ211251,GQ211251,NA
GQ211252,GQ211252,NA
GQ211253,GQ211253,NA
GQ211254,GQ211254,NA
GQ211255,GQ211255,NA
GQ211256,GQ211256,NA
GQ211257,GQ211257,NA
GQ211258,GQ211258,NA
GQ211259,GQ211259,NA
GQ211260,GQ211260,NA
GQ211261,GQ211261,NA
GQ211262,GQ211262,NA
GQ211263,GQ211263,NA
GQ211264,GQ211264,NA
GQ211265,GQ211265,NA
GQ211266,GQ211266,NA
GQ211267,GQ211267,NA
